id,d,m,y,pcp,max,min
4267,9/6/2002,9,2002,0,32.5,23
4268,9/7/2002,9,2002,0,32.5,24
4269,9/8/2002,9,2002,22.5,33,24.9
4270,9/9/2002,9,2002,0,32.8,23.5
4271,9/10/2002,9,2002,0,32.5,23.2
4272,9/11/2002,9,2002,34,31.5,24
4273,9/12/2002,9,2002,9.4,-99,-99
4274,9/13/2002,9,2002,0,32.5,23
4275,9/14/2002,9,2002,0,32,23
4276,9/15/2002,9,2002,6.6,29.5,24
4277,9/16/2002,9,2002,14,29.2,24
4278,9/17/2002,9,2002,8,31.9,24.7
4279,9/18/2002,9,2002,5.6,32.3,23.5
4280,9/19/2002,9,2002,26,33.5,24
4281,9/20/2002,9,2002,0,34,24
4282,9/21/2002,9,2002,13.2,32.5,23
4283,9/22/2002,9,2002,0,32,23.8
4284,9/23/2002,9,2002,9.8,31.5,23.2
4285,9/24/2002,9,2002,27,32.7,23.7
4286,9/25/2002,9,2002,0,33.2,23.8
4287,9/26/2002,9,2002,0.8,33,24
4288,9/27/2002,9,2002,0,26.5,22
4289,9/28/2002,9,2002,10.2,26.5,23.5
4290,9/29/2002,9,2002,1.2,32.8,24.5
4291,9/30/2002,9,2002,0,32.5,23.9
4292,10/1/2002,10,2002,0,32.5,23
4293,10/2/2002,10,2002,0,32.5,23.5
4294,10/3/2002,10,2002,0,29.5,23
4295,10/4/2002,10,2002,2.2,31,24
4296,10/5/2002,10,2002,17.6,33.9,22.9
4297,10/6/2002,10,2002,0,32,25
4298,10/7/2002,10,2002,11.4,34,23
4299,10/8/2002,10,2002,0,34.5,23.5
4300,10/9/2002,10,2002,0,33.4,24.5
4301,10/10/2002,10,2002,0,32.2,25
4302,10/11/2002,10,2002,0,32.5,23.2
4303,10/12/2002,10,2002,1.8,28.8,23.5
4304,10/13/2002,10,2002,6,32.5,21.5
4305,10/14/2002,10,2002,6.8,33,23.5
4306,10/15/2002,10,2002,0,33.8,22
4307,10/16/2002,10,2002,0,-99,-99
4308,10/17/2002,10,2002,0,35,23.5
4309,10/18/2002,10,2002,0,34.5,24
4310,10/19/2002,10,2002,0,34,24.8
4311,10/20/2002,10,2002,0,34.8,22.8
4312,10/21/2002,10,2002,0,35.1,23
4313,10/22/2002,10,2002,0,35.2,22.9
4314,10/23/2002,10,2002,0,35.3,23.3
4315,10/24/2002,10,2002,0,35,23
4316,10/25/2002,10,2002,0,30,23
4317,10/26/2002,10,2002,0,30,23
4318,10/27/2002,10,2002,45.8,30,23
4319,10/28/2002,10,2002,0,32.8,23
4320,10/29/2002,10,2002,0,32.2,24.5
4321,10/30/2002,10,2002,0,34.7,23.6
4322,10/31/2002,10,2002,0,27,22.5
4323,11/1/2002,11,2002,23.4,22.8,21
4324,11/2/2002,11,2002,22.03,23.6,20.5
4325,11/3/2002,11,2002,71.17,23.2,21.2
4326,11/4/2002,11,2002,79.78,23.7,21.4
4327,11/5/2002,11,2002,27.26,30,21
4328,11/6/2002,11,2002,35.2,-99,-99
4329,11/7/2002,11,2002,1.75,-99,-99
4330,11/8/2002,11,2002,8.14,-99,-99
4331,11/9/2002,11,2002,80.41,-99,-99
4332,11/10/2002,11,2002,22.28,32.4,21.6
4333,11/11/2002,11,2002,4.5,32.2,22
4334,11/12/2002,11,2002,2.31,33,22.2
4335,11/13/2002,11,2002,28.95,33,23
4336,11/14/2002,11,2002,3.88,34.4,24.5
4337,11/15/2002,11,2002,0.33,30.4,23.5
4338,11/16/2002,11,2002,8.51,24.5,22
4339,11/17/2002,11,2002,50.27,26,22.2
4340,11/18/2002,11,2002,26.27,30.2,23
4341,11/19/2002,11,2002,21.53,30,23
4342,11/20/2002,11,2002,31.66,29.6,22.2
4343,11/21/2002,11,2002,51.63,29.5,21.5
4344,11/22/2002,11,2002,9.89,30.8,21.1
4345,11/23/2002,11,2002,2.04,29.5,20.9
4346,11/24/2002,11,2002,0.16,27,20
4347,11/25/2002,11,2002,1.57,28,20
4348,11/26/2002,11,2002,10.99,28.8,20.2
4349,11/27/2002,11,2002,23.46,30,20
4350,11/28/2002,11,2002,6.61,29.5,21
4351,11/29/2002,11,2002,5.52,30.9,21
4352,11/30/2002,11,2002,0.13,26.2,21
4353,12/1/2002,12,2002,4.17,27,20.2
4354,12/2/2002,12,2002,23.47,32.3,20
4355,12/3/2002,12,2002,5.47,33,20
4356,12/4/2002,12,2002,6.55,33.2,19.8
4357,12/5/2002,12,2002,1.85,32.5,17.5
4358,12/6/2002,12,2002,7.66,25.4,20.5
4359,12/7/2002,12,2002,0,25.8,20.8
4360,12/8/2002,12,2002,0,24.5,20.4
4361,12/9/2002,12,2002,14.05,29,17.5
4362,12/10/2002,12,2002,22.8,29.7,20.8
4363,12/11/2002,12,2002,9.8,21,21
4364,12/12/2002,12,2002,1.23,21.5,21.5
4365,12/13/2002,12,2002,17.52,23,22
4366,12/14/2002,12,2002,13.15,27.4,18
4367,12/15/2002,12,2002,6.92,26.5,21.5
4368,12/16/2002,12,2002,1.5,28.5,20.7
4369,12/17/2002,12,2002,29.68,31.1,21
4370,12/18/2002,12,2002,11.76,31.4,20.9
4371,12/19/2002,12,2002,6.39,32.5,22
4372,12/20/2002,12,2002,1.59,31.5,23.5
4373,12/21/2002,12,2002,0.25,30.5,23.5
4374,12/22/2002,12,2002,7.59,29.3,25
4375,12/23/2002,12,2002,7.53,27.9,23
4376,12/24/2002,12,2002,10.16,29,22.2
4377,12/25/2002,12,2002,28.26,28,21
4378,12/26/2002,12,2002,23.38,27,21.5
4379,12/27/2002,12,2002,16.3,28.5,22.2
4380,12/28/2002,12,2002,11.75,27.5,22.5
4381,12/29/2002,12,2002,4.26,26,21.6
4382,12/30/2002,12,2002,12.25,25,21
4383,12/31/2002,12,2002,10.12,28,20
4384,1/1/2003,1,2003,4.2,27,20
4385,1/2/2003,1,2003,0,25,18
4386,1/3/2003,1,2003,0.5,23,17
4387,1/4/2003,1,2003,0,29,19
4388,1/5/2003,1,2003,2.8,26,20
4389,1/6/2003,1,2003,0,26,21
4390,1/7/2003,1,2003,0.4,24.5,20.5
4391,1/8/2003,1,2003,5.8,23.6,21
4392,1/9/2003,1,2003,0.2,26.5,20
4393,1/10/2003,1,2003,0,25,21
4394,1/11/2003,1,2003,0,25,19
4395,1/12/2003,1,2003,0,27.5,20
4396,1/13/2003,1,2003,0,27,21
4397,1/14/2003,1,2003,0,26,20
4398,1/15/2003,1,2003,2.6,28,18
4399,1/16/2003,1,2003,1.2,27.2,18
4400,1/17/2003,1,2003,2.4,27,20
4401,1/18/2003,1,2003,0,27,18
4402,1/19/2003,1,2003,0,23,18.5
4403,1/20/2003,1,2003,0,29.2,20
4404,1/21/2003,1,2003,0,29.1,19.8
4405,1/22/2003,1,2003,0,22.3,19
4406,1/23/2003,1,2003,0,25,17
4407,1/24/2003,1,2003,0,30,15.8
4408,1/25/2003,1,2003,0,29.5,19
4409,1/26/2003,1,2003,0,27.3,19
4410,1/27/2003,1,2003,0,24.4,18.2
4411,1/28/2003,1,2003,0,26.3,18.5
4412,1/29/2003,1,2003,1,26.5,15.2
4413,1/30/2003,1,2003,0,29.6,21
4414,1/31/2003,1,2003,0,29.5,20
4415,2/1/2003,2,2003,0,21,20
4416,2/2/2003,2,2003,1.1,26.4,19.5
4417,2/3/2003,2,2003,2.5,26.5,19.4
4418,2/4/2003,2,2003,0,22.2,19
4419,2/5/2003,2,2003,0,25.8,19.9
4420,2/6/2003,2,2003,4.3,29.4,21
4421,2/7/2003,2,2003,0,31.5,20.5
4422,2/8/2003,2,2003,0,32.8,19.5
4423,2/9/2003,2,2003,0,32,21.5
4424,2/10/2003,2,2003,0,29.8,23.2
4425,2/11/2003,2,2003,37.2,29.6,20.5
4426,2/12/2003,2,2003,0.1,34,21.5
4427,2/13/2003,2,2003,0,31.2,21.6
4428,2/14/2003,2,2003,0,31.8,22.2
4429,2/15/2003,2,2003,0,30.5,23
4430,2/16/2003,2,2003,0,32,24
4431,2/17/2003,2,2003,0,31.7,20.2
4432,2/18/2003,2,2003,0,29.2,20
4433,2/19/2003,2,2003,0,24.5,21.5
4434,2/20/2003,2,2003,1.4,31.5,17.5
4435,2/21/2003,2,2003,0,31.8,21.5
4436,2/22/2003,2,2003,0,31.9,20.8
4437,2/23/2003,2,2003,0,29,16.8
4438,2/24/2003,2,2003,0,30.5,16.5
4439,2/25/2003,2,2003,0,31.1,21.8
4440,2/26/2003,2,2003,0,31,20
4441,2/27/2003,2,2003,0,32,20
4442,2/28/2003,2,2003,0,32,23
4443,3/1/2003,3,2003,0,34.7,22.8
4444,3/2/2003,3,2003,0,32,22.6
4445,3/3/2003,3,2003,0,32.3,24.8
4446,3/4/2003,3,2003,0,34.8,24.8
4447,3/5/2003,3,2003,0,34.5,23.8
4448,3/6/2003,3,2003,0,35.2,20.5
4449,3/7/2003,3,2003,14.8,30,22.2
4450,3/8/2003,3,2003,0,27.6,20.4
4451,3/9/2003,3,2003,0.1,24.8,20.5
4452,3/10/2003,3,2003,0.8,26.2,20.3
4453,3/11/2003,3,2003,0.6,26.2,20.3
4454,3/12/2003,3,2003,0,26.7,20.6
4455,3/13/2003,3,2003,0.5,29.5,23.5
4456,3/14/2003,3,2003,0,33,22.5
4457,3/15/2003,3,2003,0,35,23
4458,3/16/2003,3,2003,0,35,23
4459,3/17/2003,3,2003,0,34.5,24.8
4460,3/18/2003,3,2003,0,32.5,24
4461,3/19/2003,3,2003,0,32.6,25.4
4462,3/20/2003,3,2003,0,32.5,24.5
4463,3/21/2003,3,2003,0.6,29,22.2
4464,3/22/2003,3,2003,1.4,29,24
4465,3/23/2003,3,2003,2.8,32.3,22.6
4466,3/24/2003,3,2003,0,32.8,23.3
4467,3/25/2003,3,2003,0,32.1,25.6
4468,3/26/2003,3,2003,0,34.5,25.8
4469,3/27/2003,3,2003,0,34.3,24.5
4470,3/28/2003,3,2003,0,33,25.3
4471,3/29/2003,3,2003,0,34,29
4472,3/30/2003,3,2003,0,35.4,26.5
4473,3/31/2003,3,2003,0,35.5,26.8
4474,4/1/2003,4,2003,0,34.8,27.4
4475,4/2/2003,4,2003,0,35,25
4476,4/3/2003,4,2003,0,35.3,24
4477,4/4/2003,4,2003,0,29,26
4478,4/5/2003,4,2003,0,32.4,26
4479,4/6/2003,4,2003,0,31,25
4480,4/7/2003,4,2003,0,35.6,25.8
4481,4/8/2003,4,2003,0,35,27
4482,4/9/2003,4,2003,0,36.5,26.5
4483,4/10/2003,4,2003,0,36.5,27.8
4484,4/11/2003,4,2003,0,37.1,26.9
4485,4/12/2003,4,2003,0,37.3,28.8
4486,4/13/2003,4,2003,0,36.8,22.5
4487,4/14/2003,4,2003,0,36.1,26.8
4488,4/15/2003,4,2003,0,35.5,22.5
4489,4/16/2003,4,2003,0,34.8,22.8
4490,4/17/2003,4,2003,0,35.5,28.8
4491,4/18/2003,4,2003,0,36.8,25
4492,4/19/2003,4,2003,0,29.5,27.5
4493,4/20/2003,4,2003,0.1,34.4,24.4
4494,4/21/2003,4,2003,0,36,25.5
4495,4/22/2003,4,2003,9,35.5,26
4496,4/23/2003,4,2003,3,35,29
4497,4/24/2003,4,2003,0,35,29
4498,4/25/2003,4,2003,0,33.2,24.2
4499,4/26/2003,4,2003,0,30.5,20.5
4500,4/27/2003,4,2003,0.6,34.5,21.6
4501,4/28/2003,4,2003,0,34,25.4
4502,4/29/2003,4,2003,0,35,24
4503,4/30/2003,4,2003,0,35.5,25
4504,5/1/2003,5,2003,0,29,24.5
4505,5/2/2003,5,2003,18,34.3,25
4506,5/3/2003,5,2003,0,36.7,24.2
4507,5/4/2003,5,2003,0,35.6,25.2
4508,5/5/2003,5,2003,0,37.2,24
4509,5/6/2003,5,2003,0,37,22.5
4510,5/7/2003,5,2003,0,35,24.5
4511,5/8/2003,5,2003,0,31.2,25
4512,5/9/2003,5,2003,3.4,34.1,23.8
4513,5/10/2003,5,2003,0.2,35,24
4514,5/11/2003,5,2003,0,35.8,23
4515,5/12/2003,5,2003,0,33.8,24
4516,5/13/2003,5,2003,0,28,26
4517,5/14/2003,5,2003,0,29.5,26
4518,5/15/2003,5,2003,0,35.8,24
4519,5/16/2003,5,2003,35.6,36,24
4520,5/17/2003,5,2003,0,36.8,26
4521,5/18/2003,5,2003,3.2,30.8,24
4522,5/19/2003,5,2003,39.5,37,25
4523,5/20/2003,5,2003,0,36,25
4524,5/21/2003,5,2003,0,30.5,24.2
4525,5/22/2003,5,2003,4.2,36.2,24
4526,5/23/2003,5,2003,0,31.8,25.7
4527,5/24/2003,5,2003,0,33.8,24.5
4528,5/25/2003,5,2003,0,31,24
4529,5/26/2003,5,2003,0.1,31,25
4530,5/27/2003,5,2003,1,34.6,24.4
4531,5/28/2003,5,2003,0.1,32.5,25.3
4532,5/29/2003,5,2003,1.5,-99,-99
4533,5/30/2003,5,2003,0,27.2,25.2
4534,5/31/2003,5,2003,0,32.2,24.2
4535,6/1/2003,6,2003,2.4,34.5,24.5
4536,6/2/2003,6,2003,0.2,33.4,25.5
4537,6/3/2003,6,2003,6.1,35,24
4538,6/4/2003,6,2003,0,25.5,23.7
4539,6/5/2003,6,2003,1,26,24.4
4540,6/6/2003,6,2003,26.6,35,23
4541,6/7/2003,6,2003,0,35,24
4542,6/8/2003,6,2003,0,37,24
4543,6/9/2003,6,2003,0,36.2,24.5
4544,6/10/2003,6,2003,0,37,24.6
4545,6/11/2003,6,2003,2.2,36.5,24.5
4546,6/12/2003,6,2003,0,34,23
4547,6/13/2003,6,2003,0,34,23
4548,6/14/2003,6,2003,0,26,23
4549,6/15/2003,6,2003,17.8,26.4,22.5
4550,6/16/2003,6,2003,21.6,28.6,24
4551,6/17/2003,6,2003,6.3,34.2,23.3
4552,6/18/2003,6,2003,0.2,33.8,22
4553,6/19/2003,6,2003,0,34.5,23
4554,6/20/2003,6,2003,0,34.4,23.8
4555,6/21/2003,6,2003,0.2,33,23
4556,6/22/2003,6,2003,0.2,36,23
4557,6/23/2003,6,2003,0,34.3,22.8
4558,6/24/2003,6,2003,0,34,23
4559,6/25/2003,6,2003,6.4,33.8,23.6
4560,6/26/2003,6,2003,0.3,34.5,23
4561,6/27/2003,6,2003,0,35,23
4562,6/28/2003,6,2003,0,35,23.3
4563,6/29/2003,6,2003,0.3,35,23.2
4564,6/30/2003,6,2003,0,35.3,23.8
4565,7/1/2003,7,2003,0,34,24.8
4566,7/2/2003,7,2003,1.6,35.2,25
4567,7/3/2003,7,2003,0,36,23.5
4568,7/4/2003,7,2003,0,34.4,23
4569,7/5/2003,7,2003,41.8,29.2,23
4570,7/6/2003,7,2003,0,30,23.2
4571,7/7/2003,7,2003,5,33,23
4572,7/8/2003,7,2003,1.9,35,21
4573,7/9/2003,7,2003,0,35.8,24
4574,7/10/2003,7,2003,0,36.5,21.9
4575,7/11/2003,7,2003,0,31,23
4576,7/12/2003,7,2003,2.8,31.5,24.5
4577,7/13/2003,7,2003,0.3,31.5,23.8
4578,7/14/2003,7,2003,0,32,23.5
4579,7/15/2003,7,2003,0,32.5,24
4580,7/16/2003,7,2003,0,31.5,23
4581,7/17/2003,7,2003,7.8,35.5,23.5
4582,7/18/2003,7,2003,6.1,36,22.5
4583,7/19/2003,7,2003,3.8,34.3,24.5
4584,7/20/2003,7,2003,0,27,24.8
4585,7/21/2003,7,2003,51.1,31.8,23.7
4586,7/22/2003,7,2003,96.2,34.3,25.2
4587,7/23/2003,7,2003,0,34.1,24.8
4588,7/24/2003,7,2003,0,33.5,25.5
4589,7/25/2003,7,2003,0,34,23
4590,7/26/2003,7,2003,0,32.8,24
4591,7/27/2003,7,2003,7.8,33.8,24
4592,7/28/2003,7,2003,24.5,33.5,23.5
4593,7/29/2003,7,2003,0,31.5,24
4594,7/30/2003,7,2003,0,31,25
4595,7/31/2003,7,2003,0,30,24
4596,8/1/2003,8,2003,11.1,33.9,22.7
4597,8/2/2003,8,2003,0,33.8,25
4598,8/3/2003,8,2003,2.2,32,25.9
4599,8/4/2003,8,2003,0,33,25.7
4600,8/5/2003,8,2003,0,31,24.8
4601,8/6/2003,8,2003,0.3,33.8,24.8
4602,8/7/2003,8,2003,0.2,33,25
4603,8/8/2003,8,2003,0.4,33.5,25
4604,8/9/2003,8,2003,0,33.5,24.8
4605,8/10/2003,8,2003,0,34.5,24.5
4606,8/11/2003,8,2003,0,30.4,25
4607,8/12/2003,8,2003,0.3,33.5,25.5
4608,8/13/2003,8,2003,0.2,32,24.5
4609,8/14/2003,8,2003,0.3,33,25
4610,8/15/2003,8,2003,0.1,33.4,22.8
4611,8/16/2003,8,2003,1,30,24
4612,8/17/2003,8,2003,8.2,31.5,24.9
4613,8/18/2003,8,2003,0,31,25
4614,8/19/2003,8,2003,0,34.2,24.5
4615,8/20/2003,8,2003,0,32,24.5
4616,8/21/2003,8,2003,34.5,28.5,23.4
4617,8/22/2003,8,2003,50.8,31.8,24
4618,8/23/2003,8,2003,0,33.5,24.4
4619,8/24/2003,8,2003,0,31.6,23.8
4620,8/25/2003,8,2003,0,33,25.1
4621,8/26/2003,8,2003,1,34.1,24
4622,8/27/2003,8,2003,0,32,24.5
4623,8/28/2003,8,2003,0,34.3,23.5
4624,8/29/2003,8,2003,1,32.3,23.8
4625,8/30/2003,8,2003,6.4,29.7,25
4626,8/31/2003,8,2003,0,34,24.1
4627,9/1/2003,9,2003,0,31,23.6
4628,9/2/2003,9,2003,6,31.2,24.2
4629,9/3/2003,9,2003,9.6,33,24.2
4630,9/4/2003,9,2003,1.7,33.5,2.5
4631,9/5/2003,9,2003,4.1,33.6,23.8
4632,9/6/2003,9,2003,0.3,34,25
4633,9/7/2003,9,2003,0,35,23
4634,9/8/2003,9,2003,0,31.5,23.2
4635,9/9/2003,9,2003,0.3,31.6,22.9
4636,9/10/2003,9,2003,2,32.2,23
4637,9/11/2003,9,2003,25,33.6,23.8
4638,9/12/2003,9,2003,6.5,33,22.8
4639,9/13/2003,9,2003,0.3,33,24
4640,9/14/2003,9,2003,9.5,26,24
4641,9/15/2003,9,2003,0,31.5,24.6
4642,9/16/2003,9,2003,4,24,23.5
4643,9/17/2003,9,2003,39.6,29.8,23.2
4644,9/18/2003,9,2003,12.3,26,24
4645,9/19/2003,9,2003,0.2,35,24.8
4646,9/20/2003,9,2003,0,26,24
4647,9/21/2003,9,2003,5,32.4,23.5
4648,9/22/2003,9,2003,99.8,30.6,24.8
4649,9/23/2003,9,2003,0.8,32.5,23.5
4650,9/24/2003,9,2003,0,34.5,23.5
4651,9/25/2003,9,2003,9,34,23
4652,9/26/2003,9,2003,6.9,33,21.8
4653,9/27/2003,9,2003,0,31.8,22
4654,9/28/2003,9,2003,11.5,32.9,20
4655,9/29/2003,9,2003,0.2,31.8,21.2
4656,9/30/2003,9,2003,0,32,20
4657,10/1/2003,10,2003,0,33,21.2
4658,10/2/2003,10,2003,0,33,21.2
4659,10/3/2003,10,2003,0,31.5,24
4660,10/4/2003,10,2003,0,33.6,26
4661,10/5/2003,10,2003,0,33.2,24.8
4662,10/6/2003,10,2003,0,33,25
4663,10/7/2003,10,2003,0,33.6,24
4664,10/8/2003,10,2003,0,33,21.2
4665,10/9/2003,10,2003,0,30.3,22.5
4666,10/10/2003,10,2003,0.1,31.2,22.8
4667,10/11/2003,10,2003,0,30,24.2
4668,10/12/2003,10,2003,0,32,23.8
4669,10/13/2003,10,2003,0,30.2,23.2
4670,10/14/2003,10,2003,0,29,23.9
4671,10/15/2003,10,2003,0.5,29.3,20
4672,10/16/2003,10,2003,66.6,26,20
4673,10/17/2003,10,2003,0.3,30,22.9
4674,10/18/2003,10,2003,15.2,29.2,21
4675,10/19/2003,10,2003,0.6,29.7,20.8
4676,10/20/2003,10,2003,5.5,29.8,21.2
4677,10/21/2003,10,2003,0,28.2,19.8
4678,10/22/2003,10,2003,0.1,28,21
4679,10/23/2003,10,2003,0,28.5,21
4680,10/24/2003,10,2003,0,25.5,22
4681,10/25/2003,10,2003,0,28,22
4682,10/26/2003,10,2003,0,29,21
4683,10/27/2003,10,2003,0,25.8,20
4684,10/28/2003,10,2003,0,29.2,20
4685,10/29/2003,10,2003,2.5,30.5,23
4686,10/30/2003,10,2003,2.2,29,23
4687,10/31/2003,10,2003,3.2,29.3,22.2
4688,11/1/2003,11,2003,51.81,33.3,22.9
4689,11/2/2003,11,2003,3.42,29.5,21.5
4690,11/3/2003,11,2003,1.07,31,24.5
4691,11/4/2003,11,2003,2.26,30,23.7
4692,11/5/2003,11,2003,1.67,31.8,22.2
4693,11/6/2003,11,2003,32.57,30,23.5
4694,11/7/2003,11,2003,11.12,29,23
4695,11/8/2003,11,2003,7.37,31,23
4696,11/9/2003,11,2003,9.35,30.9,22.3
4697,11/10/2003,11,2003,10.8,27.3,24.5
4698,11/11/2003,11,2003,19.5,28.5,21
4699,11/12/2003,11,2003,12.19,28,21.5
4700,11/13/2003,11,2003,20.19,30.4,22
4701,11/14/2003,11,2003,69.27,31.5,21.5
4702,11/15/2003,11,2003,29.25,31.5,21
4703,11/16/2003,11,2003,19.07,31.5,21.5
4704,11/17/2003,11,2003,11.2,31.5,21.2
4705,11/18/2003,11,2003,4.96,31.8,21.2
4706,11/19/2003,11,2003,0.52,31.6,22.5
4707,11/20/2003,11,2003,13.07,33,23
4708,11/21/2003,11,2003,6.01,29.6,21.5
4709,11/22/2003,11,2003,7.08,24.5,23
4710,11/23/2003,11,2003,12.22,24.6,22.5
4711,11/24/2003,11,2003,19.38,23.6,21.9
4712,11/25/2003,11,2003,20.87,26.3,22
4713,11/26/2003,11,2003,17.19,25,20.5
4714,11/27/2003,11,2003,16.41,20.5,19
4715,11/28/2003,11,2003,4.75,24,20
4716,11/29/2003,11,2003,2.75,27.4,22
4717,11/30/2003,11,2003,1.5,26.5,22.2
4718,12/1/2003,12,2003,6.43,26.3,20
4719,12/2/2003,12,2003,3.62,28.2,20
4720,12/3/2003,12,2003,3.2,26.5,20.3
4721,12/4/2003,12,2003,9.75,25.8,20.5
4722,12/5/2003,12,2003,8.89,27.2,20.2
4723,12/6/2003,12,2003,21.22,25.2,20.2
4724,12/7/2003,12,2003,12.79,26,20.5
4725,12/8/2003,12,2003,19.09,28,20.5
4726,12/9/2003,12,2003,11.83,28,20.5
4727,12/10/2003,12,2003,25.28,29.5,21
4728,12/11/2003,12,2003,8.16,22.5,20
4729,12/12/2003,12,2003,5.92,22.6,18.6
4730,12/13/2003,12,2003,52.52,23.2,18.4
4731,12/14/2003,12,2003,53.87,25.6,17.5
4732,12/15/2003,12,2003,9.56,25.2,18.2
4733,12/16/2003,12,2003,5.53,27.6,19
4734,12/17/2003,12,2003,3.64,28.5,19.5
4735,12/18/2003,12,2003,6.05,22.5,17.5
4736,12/19/2003,12,2003,15.97,23.5,17.6
4737,12/20/2003,12,2003,26.14,23.5,17.6
4738,12/21/2003,12,2003,7.13,26.2,17.8
4739,12/22/2003,12,2003,8.8,22.5,17.5
4740,12/23/2003,12,2003,6.43,27,23.2
4741,12/24/2003,12,2003,1.68,27.6,17.5
4742,12/25/2003,12,2003,4.52,22,17.5
4743,12/26/2003,12,2003,5.06,24,17.8
4744,12/27/2003,12,2003,14.09,25.2,17.2
4745,12/28/2003,12,2003,3.84,25.6,17.5
4746,12/29/2003,12,2003,5.1,28.4,18
4747,12/30/2003,12,2003,1.91,27,19
4748,12/31/2003,12,2003,4.48,28,19.5
4749,1/1/2004,1,2004,0,29.2,19.5
4750,1/2/2004,1,2004,0.1,27.3,21.2
4751,1/3/2004,1,2004,0.2,30,21.8
4752,1/4/2004,1,2004,0,30,18.9
4753,1/5/2004,1,2004,0,30.8,18.9
4754,1/6/2004,1,2004,0,28.5,19
4755,1/7/2004,1,2004,0,29.8,14.5
4756,1/8/2004,1,2004,0.8,29,17.8
4757,1/9/2004,1,2004,5.5,29,17.8
4758,1/10/2004,1,2004,0,30.5,18
4759,1/11/2004,1,2004,0,30,21.2
4760,1/12/2004,1,2004,0,30,21.2
4761,1/13/2004,1,2004,0.8,29.5,17
4762,1/14/2004,1,2004,2.8,31.5,17.3
4763,1/15/2004,1,2004,0.2,31.5,17.5
4764,1/16/2004,1,2004,0,27,20
4765,1/17/2004,1,2004,0,28,20
4766,1/18/2004,1,2004,0,29,17.5
4767,1/19/2004,1,2004,0,27.5,18.8
4768,1/20/2004,1,2004,0,26.5,18
4769,1/21/2004,1,2004,0,28.2,18.5
4770,1/22/2004,1,2004,0,26.2,17.5
4771,1/23/2004,1,2004,0.1,20,18.9
4772,1/24/2004,1,2004,0,25,18
4773,1/25/2004,1,2004,0,28.5,18
4774,1/26/2004,1,2004,0,28,18
4775,1/27/2004,1,2004,0.5,28.5,18
4776,1/28/2004,1,2004,0,30.3,18.5
4777,1/29/2004,1,2004,0,28.5,19.5
4778,1/30/2004,1,2004,0,38.5,19.5
4779,1/31/2004,1,2004,0,31.2,21
4780,2/1/2004,2,2004,0,32.2,21
4781,2/2/2004,2,2004,0,31.2,19
4782,2/3/2004,2,2004,0,29.5,19
4783,2/4/2004,2,2004,0,31.5,19.2
4784,2/5/2004,2,2004,12.5,25,19.5
4785,2/6/2004,2,2004,1.4,26,20.8
4786,2/7/2004,2,2004,4.1,25.5,21
4787,2/8/2004,2,2004,7.2,30,20
4788,2/9/2004,2,2004,0.2,25.2,19.8
4789,2/10/2004,2,2004,0,26.2,20
4790,2/11/2004,2,2004,0.4,29,20
4791,2/12/2004,2,2004,0.1,29,20
4792,2/13/2004,2,2004,0,21.7,19.5
4793,2/14/2004,2,2004,0,26,16
4794,2/15/2004,2,2004,0,29,16
4795,2/16/2004,2,2004,0,26.5,16.3
4796,2/17/2004,2,2004,0,28.9,26
4797,2/18/2004,2,2004,0,29.5,16.2
4798,2/19/2004,2,2004,0,29.5,16.3
4799,2/20/2004,2,2004,0,32,23
4800,2/21/2004,2,2004,1.2,32,16.2
4801,2/22/2004,2,2004,0,31.8,16.3
4802,2/23/2004,2,2004,8.3,31.2,21.5
4803,2/24/2004,2,2004,6.5,31.2,21.5
4804,2/25/2004,2,2004,1.5,31,16.5
4805,2/26/2004,2,2004,0,31.2,18.5
4806,2/27/2004,2,2004,0,32,21
4807,2/28/2004,2,2004,0,33.5,21.8
4808,2/29/2004,2,2004,0,31.5,21.7
4809,3/1/2004,3,2004,0,33,21.3
4810,3/2/2004,3,2004,0,32.6,20.8
4811,3/3/2004,3,2004,0.6,32.4,19
4812,3/4/2004,3,2004,0,32,21
4813,3/5/2004,3,2004,0,26,19
4814,3/6/2004,3,2004,0.7,25,19.3
4815,3/7/2004,3,2004,0.1,27.8,17
4816,3/8/2004,3,2004,0,31.8,17.4
4817,3/9/2004,3,2004,0,33,17.5
4818,3/10/2004,3,2004,0,33.5,18
4819,3/11/2004,3,2004,0,32,19.5
4820,3/12/2004,3,2004,0,31.8,21
4821,3/13/2004,3,2004,0,31,18.9
4822,3/14/2004,3,2004,0,31.2,21
4823,3/15/2004,3,2004,0,31,21
4824,3/16/2004,3,2004,0,32.4,18.8
4825,3/17/2004,3,2004,0,32,18
4826,3/18/2004,3,2004,0,29.5,20
4827,3/19/2004,3,2004,0,28.1,23.3
4828,3/20/2004,3,2004,12.5,31.5,22.5
4829,3/21/2004,3,2004,2.2,33.8,22.5
4830,3/22/2004,3,2004,0,32,23
4831,3/23/2004,3,2004,1.8,32.3,23
4832,3/24/2004,3,2004,0,32.2,23.5
4833,3/25/2004,3,2004,0,32.5,24.5
4834,3/26/2004,3,2004,0,39,25
4835,3/27/2004,3,2004,0,33.5,24
4836,3/28/2004,3,2004,0,34,24
4837,3/29/2004,3,2004,0,34,22
4838,3/30/2004,3,2004,0,34,22
4839,3/31/2004,3,2004,0,33.8,22
4840,4/1/2004,4,2004,0,34.5,22.5
4841,4/2/2004,4,2004,0,34,24.5
