"id","d","m","y","pcp","max","min","pcp45","temp45"
1970,"5/23/1996",5,1996,2.9,35.5,25.7,3.1987,"35.5,25.7"
1969,"5/22/1996",5,1996,0,33.9,27.7,0,"33.9,27.7"
1968,"5/21/1996",5,1996,0,34.9,25.7,0,"34.9,25.7"
1967,"5/20/1996",5,1996,0,33.3,25.9,0,"33.3,25.9"
1966,"5/19/1996",5,1996,0.5,33.7,24.6,0.5515,"33.7,24.6"
1965,"5/18/1996",5,1996,38.4,34.2,25.2,42.3552,"34.2,25.2"
1964,"5/17/1996",5,1996,7.6,34.4,25.2,8.3828,"34.4,25.2"
1963,"5/16/1996",5,1996,3,31.2,24.2,3.309,"31.2,24.2"
1962,"5/15/1996",5,1996,0.1,31.6,24.2,0.1103,"31.6,24.2"
1961,"5/14/1996",5,1996,8,30.5,26,8.824,"30.5,26"
1960,"5/13/1996",5,1996,48,32.7,25.4,52.944,"32.7,25.4"
1959,"5/12/1996",5,1996,26.4,-99,-99,29.1192,"-99,-99"
1958,"5/11/1996",5,1996,0.7,38.2,24.6,0.7721,"38.2,24.6"
1957,"5/10/1996",5,1996,33.8,38.2,25.1,37.2814,"38.2,25.1"
1956,"5/9/1996",5,1996,32.4,39,26.4,35.7372,"39,26.4"
1955,"5/8/1996",5,1996,0,39.1,27,0,"39.1,27"
1954,"5/7/1996",5,1996,20.3,38.5,27.7,22.3909,"38.5,27.7"
1953,"5/6/1996",5,1996,0,38.4,27.4,0,"38.4,27.4"
1952,"5/5/1996",5,1996,35.1,36.4,26.2,38.7153,"36.4,26.2"
1951,"5/4/1996",5,1996,0,37.2,25.5,0,"37.2,25.5"
1950,"5/3/1996",5,1996,0,39.2,24.7,0,"39.2,24.7"
1949,"5/2/1996",5,1996,1,34.4,25.2,1.103,"34.4,25.2"
1948,"5/1/1996",5,1996,13.5,38.2,27.2,14.8905,"38.2,27.2"
1947,"4/30/1996",4,1996,0,38,27,0,"38,27"
1946,"4/29/1996",4,1996,0,37.5,25.7,0,"37.5,25.7"
1945,"4/28/1996",4,1996,0,33.3,26,0,"33.3,26"
1944,"4/27/1996",4,1996,0,33.5,25.2,0,"33.5,25.2"
1943,"4/26/1996",4,1996,0,-99,-99,0,"-99,-99"
1942,"4/25/1996",4,1996,0.5,-99,-99,0.5515,"-99,-99"
1941,"4/24/1996",4,1996,0.3,32.2,23.2,0.3309,"32.2,23.2"
1940,"4/23/1996",4,1996,0,28.2,22.3,0,"28.2,22.3"
1939,"4/22/1996",4,1996,0,37.2,21.7,0,"37.2,21.7"
1938,"4/21/1996",4,1996,16.7,-99,-99,18.4201,"-99,-99"
1937,"4/20/1996",4,1996,10,-99,-99,11.03,"-99,-99"
1936,"4/19/1996",4,1996,0,36.2,21.7,0,"36.2,21.7"
1935,"4/18/1996",4,1996,0,34.5,22.4,0,"34.5,22.4"
1934,"4/17/1996",4,1996,1.4,35.6,26.7,1.5442,"35.6,26.7"
1933,"4/16/1996",4,1996,8,35.2,27.5,8.824,"35.2,27.5"
1932,"4/15/1996",4,1996,0,33.7,24.9,0,"33.7,24.9"
1931,"4/14/1996",4,1996,0,33.8,22.7,0,"33.8,22.7"
1930,"4/13/1996",4,1996,0,33.4,24.2,0,"33.4,24.2"
1929,"4/12/1996",4,1996,0.5,30.8,24,0.5515,"30.8,24"
1928,"4/11/1996",4,1996,6.9,38,26,7.6107,"38,26"
1927,"4/10/1996",4,1996,6.9,36.5,26.5,7.6107,"36.5,26.5"
1926,"4/9/1996",4,1996,0,34.2,23.2,0,"34.2,23.2"
1925,"4/8/1996",4,1996,0,34.2,23.2,0,"34.2,23.2"
1924,"4/7/1996",4,1996,0,34.3,22,0,"34.3,22"
1923,"4/6/1996",4,1996,0,32.6,24.5,0,"32.6,24.5"
1922,"4/5/1996",4,1996,1,33.5,23.7,1.103,"33.5,23.7"
1921,"4/4/1996",4,1996,0.4,33.9,24.5,0.4412,"33.9,24.5"
1920,"4/3/1996",4,1996,8.4,32.7,24.3,9.2652,"32.7,24.3"
1919,"4/2/1996",4,1996,0.1,36.1,25.7,0.1103,"36.1,25.7"
1918,"4/1/1996",4,1996,0,36.2,26.2,0,"36.2,26.2"
1917,"3/31/1996",3,1996,0,-99,-99,0,"-99,-99"
1916,"3/30/1996",3,1996,0,-99,-99,0,"-99,-99"
1915,"3/29/1996",3,1996,0,30,23.7,0,"30,23.7"
1914,"3/28/1996",3,1996,0,33,22.6,0,"33,22.6"
1913,"3/27/1996",3,1996,0,36,21.5,0,"36,21.5"
1912,"3/26/1996",3,1996,0,36.1,23.6,0,"36.1,23.6"
1911,"3/25/1996",3,1996,0,36.1,25.7,0,"36.1,25.7"
1910,"3/24/1996",3,1996,0,38.2,22.7,0,"38.2,22.7"
1909,"3/23/1996",3,1996,0,38.2,22.7,0,"38.2,22.7"
1908,"3/22/1996",3,1996,0,39.2,21.7,0,"39.2,21.7"
1907,"3/21/1996",3,1996,0,39.6,24.1,0,"39.6,24.1"
1906,"3/20/1996",3,1996,0,39.4,24.7,0,"39.4,24.7"
1905,"3/19/1996",3,1996,0,40.7,23,0,"40.7,23"
1904,"3/18/1996",3,1996,0,-99,-99,0,"-99,-99"
1903,"3/17/1996",3,1996,0,-99,-99,0,"-99,-99"
1902,"3/16/1996",3,1996,0,-99,-99,0,"-99,-99"
1901,"3/15/1996",3,1996,0,36.7,19.5,0,"36.7,19.5"
1900,"3/14/1996",3,1996,0,36.7,21.7,0,"36.7,21.7"
1899,"3/13/1996",3,1996,0,33.3,22.8,0,"33.3,22.8"
1898,"3/12/1996",3,1996,0,-99,-99,0,"-99,-99"
1897,"3/11/1996",3,1996,0,32.7,24.7,0,"32.7,24.7"
1896,"3/10/1996",3,1996,0.2,29,25,0.2206,"29,25"
1895,"3/9/1996",3,1996,2.8,35.7,24.7,3.0884,"35.7,24.7"
1894,"3/8/1996",3,1996,0,34.5,25.2,0,"34.5,25.2"
1893,"3/7/1996",3,1996,0,33.2,24.7,0,"33.2,24.7"
1892,"3/6/1996",3,1996,0,29,23.2,0,"29,23.2"
1891,"3/5/1996",3,1996,0,24.9,21.3,0,"24.9,21.3"
1890,"3/4/1996",3,1996,1.3,24.9,21.3,1.4339,"24.9,21.3"
1889,"3/3/1996",3,1996,0.3,24.7,20.9,0.3309,"24.7,20.9"
1888,"3/2/1996",3,1996,1.4,28.5,22.3,1.5442,"28.5,22.3"
1887,"3/1/1996",3,1996,0,31.8,22.1,0,"31.8,22.1"
1886,"2/29/1996",2,1996,0,28.6,22.5,0,"28.6,22.5"
1885,"2/28/1996",2,1996,1.2,29.7,22.5,1.338,"29.7,22.5"
1884,"2/27/1996",2,1996,0,-99,-99,0,"-99,-99"
1883,"2/26/1996",2,1996,0,33.3,22.2,0,"33.3,22.2"
1882,"2/25/1996",2,1996,0,32.7,20.6,0,"32.7,20.6"
1881,"2/24/1996",2,1996,0,30.3,22,0,"30.3,22"
1880,"2/23/1996",2,1996,0,27.7,21.4,0,"27.7,21.4"
1879,"2/22/1996",2,1996,0,25.1,20.7,0,"25.1,20.7"
1878,"2/21/1996",2,1996,0.1,29.4,20.2,0.1115,"29.4,20.2"
1877,"2/20/1996",2,1996,1.1,29.5,21.4,1.2265,"29.5,21.4"
1876,"2/19/1996",2,1996,4.3,-99,-99,4.7945,"-99,-99"
1875,"2/18/1996",2,1996,1.4,35.5,21.2,1.561,"35.5,21.2"
1874,"2/17/1996",2,1996,0,33,21.5,0,"33,21.5"
1873,"2/16/1996",2,1996,0,34.5,23.9,0,"34.5,23.9"
1872,"2/15/1996",2,1996,0,31.2,25.2,0,"31.2,25.2"
1871,"2/14/1996",2,1996,0,33.3,22.2,0,"33.3,22.2"
1870,"2/13/1996",2,1996,0,34.1,20.5,0,"34.1,20.5"
1869,"2/12/1996",2,1996,0,29.2,19.2,0,"29.2,19.2"
1868,"2/11/1996",2,1996,0,24.7,19.8,0,"24.7,19.8"
1867,"2/10/1996",2,1996,0.2,25.8,20.4,0.223,"25.8,20.4"
1866,"2/9/1996",2,1996,4.8,-99,-99,5.352,"-99,-99"
1865,"2/8/1996",2,1996,0,-99,-99,0,"-99,-99"
1864,"2/7/1996",2,1996,0,26.5,20.5,0,"26.5,20.5"
1863,"2/6/1996",2,1996,0.3,27.3,20.2,0.3345,"27.3,20.2"
1862,"2/5/1996",2,1996,0.5,27,18.5,0.5575,"27,18.5"
1861,"2/4/1996",2,1996,0.2,23.6,19.2,0.223,"23.6,19.2"
1860,"2/3/1996",2,1996,0.3,23.5,19,0.3345,"23.5,19"
1859,"2/2/1996",2,1996,22.8,28.1,22,25.422,"28.1,22"
1858,"2/1/1996",2,1996,0,31.5,20.7,0,"31.5,20.7"
1857,"1/31/1996",1,1996,0,31.2,23.1,0,"31.2,23.1"
1856,"1/30/1996",1,1996,0,29,24,0,"29,24"
1855,"1/29/1996",1,1996,1.5,26.7,24,1.6725,"26.7,24"
1854,"1/28/1996",1,1996,8.7,28.8,23,9.7005,"28.8,23"
1853,"1/27/1996",1,1996,0.8,-99,-99,0.892,"-99,-99"
1852,"1/26/1996",1,1996,6.3,28.6,23.8,7.0245,"28.6,23.8"
1851,"1/25/1996",1,1996,0,32.5,23,0,"32.5,23"
1850,"1/24/1996",1,1996,0.2,32.2,23.5,0.223,"32.2,23.5"
1849,"1/23/1996",1,1996,1.8,32.5,22.7,2.007,"32.5,22.7"
1848,"1/22/1996",1,1996,0,29.3,23.4,0,"29.3,23.4"
1847,"1/21/1996",1,1996,0,28.1,22.7,0,"28.1,22.7"
1846,"1/20/1996",1,1996,0,31.6,21.6,0,"31.6,21.6"
1845,"1/19/1996",1,1996,0,32,20,0,"32,20"
1844,"1/18/1996",1,1996,0,30.2,22,0,"30.2,22"
1843,"1/17/1996",1,1996,0.1,27.8,21.8,0.1115,"27.8,21.8"
1842,"1/16/1996",1,1996,7.5,30.7,22.5,8.3625,"30.7,22.5"
1841,"1/15/1996",1,1996,0.9,30,20.7,1.0035,"30,20.7"
1840,"1/14/1996",1,1996,0,30.2,18.7,0,"30.2,18.7"
1839,"1/13/1996",1,1996,0,28.4,20.1,0,"28.4,20.1"
1838,"1/12/1996",1,1996,0,28.9,20,0,"28.9,20"
1837,"1/11/1996",1,1996,0,28,20.8,0,"28,20.8"
1836,"1/10/1996",1,1996,0,25.6,20.1,0,"25.6,20.1"
1835,"1/9/1996",1,1996,1.7,26.2,20.3,1.8955,"26.2,20.3"
1834,"1/8/1996",1,1996,5.4,27.5,19.4,6.021,"27.5,19.4"
1833,"1/7/1996",1,1996,0,28,16.2,0,"28,16.2"
1832,"1/6/1996",1,1996,0,28.5,17.6,0,"28.5,17.6"
1831,"1/5/1996",1,1996,0,-99,-99,0,"-99,-99"
1830,"1/4/1996",1,1996,0,28.7,20.6,0,"28.7,20.6"
1829,"1/3/1996",1,1996,0,27.4,18.3,0,"27.4,18.3"
1828,"1/2/1996",1,1996,0,25.2,19.2,0,"25.2,19.2"
1827,"1/1/1996",1,1996,0,24.8,18.1,0,"24.8,18.1"
1826,"12/31/1995",12,1995,11.02,24.8,18.1,12.2873,"24.8,18.1"
1825,"12/30/1995",12,1995,11.32,23.1,19.5,12.6218,"23.1,19.5"
1824,"12/29/1995",12,1995,4.69,23.7,20,5.22935,"23.7,20"
1823,"12/28/1995",12,1995,4.87,24.3,20.5,5.43005,"24.3,20.5"
1822,"12/27/1995",12,1995,19.57,22.4,20.4,21.82055,"22.4,20.4"
1821,"12/26/1995",12,1995,24.81,23.8,21,27.66315,"23.8,21"
1820,"12/25/1995",12,1995,75.74,25.4,22.3,84.4501,"25.4,22.3"
1819,"12/24/1995",12,1995,86.53,26.2,22.7,96.48095,"26.2,22.7"
1818,"12/23/1995",12,1995,123.81,25.1,22.5,138.04815,"25.1,22.5"
1817,"12/22/1995",12,1995,59.25,30.8,22.3,66.06375,"30.8,22.3"
1816,"12/21/1995",12,1995,7.32,30,21.7,8.1618,"30,21.7"
1815,"12/20/1995",12,1995,8.4,29,22.7,9.366,"29,22.7"
1814,"12/19/1995",12,1995,6.33,30,22.7,7.05795,"30,22.7"
1813,"12/18/1995",12,1995,9.09,29.5,24.2,10.13535,"29.5,24.2"
1812,"12/17/1995",12,1995,16.3,28.3,23.9,18.1745,"28.3,23.9"
1811,"12/16/1995",12,1995,105.01,29.2,23,117.08615,"29.2,23"
1810,"12/15/1995",12,1995,17.51,28.8,22.5,19.52365,"28.8,22.5"
1809,"12/14/1995",12,1995,61.31,26.2,22.7,68.36065,"26.2,22.7"
1808,"12/13/1995",12,1995,98.58,25.1,21.6,109.9167,"25.1,21.6"
1807,"12/12/1995",12,1995,16.07,25.4,22.2,17.91805,"25.4,22.2"
1806,"12/11/1995",12,1995,56.77,25.5,21.4,63.29855,"25.5,21.4"
1805,"12/10/1995",12,1995,12.26,24.2,20.3,13.6699,"24.2,20.3"
1804,"12/9/1995",12,1995,15.08,23.3,19.7,16.8142,"23.3,19.7"
1803,"12/8/1995",12,1995,46.26,22.5,20.1,51.5799,"22.5,20.1"
1802,"12/7/1995",12,1995,54.29,23.1,21,60.53335,"23.1,21"
1801,"12/6/1995",12,1995,86.19,24.5,21.2,96.10185,"24.5,21.2"
1800,"12/5/1995",12,1995,41.79,25,21.2,46.59585,"25,21.2"
1799,"12/4/1995",12,1995,6.9,26.1,21.7,7.6935,"26.1,21.7"
1798,"12/3/1995",12,1995,12.86,24.7,21.7,14.3389,"24.7,21.7"
1797,"12/2/1995",12,1995,25.96,24.2,21.7,28.9454,"24.2,21.7"
1796,"12/1/1995",12,1995,19.94,28.2,23.4,22.2331,"28.2,23.4"
1795,"11/30/1995",11,1995,7.11,30,23.1,7.3233,"30,23.1"
1794,"11/29/1995",11,1995,37.52,29.9,22.8,38.6456,"29.9,22.8"
1793,"11/28/1995",11,1995,9.94,29.6,24.6,10.2382,"29.6,24.6"
1792,"11/27/1995",11,1995,3.66,29.3,23.4,3.7698,"29.3,23.4"
1791,"11/26/1995",11,1995,1.85,24.1,21.4,1.9055,"24.1,21.4"
1790,"11/25/1995",11,1995,16.52,26.3,21.7,17.0156,"26.3,21.7"
1789,"11/24/1995",11,1995,28.52,29.3,23.4,29.3756,"29.3,23.4"
1788,"11/23/1995",11,1995,5.96,28.7,24,6.1388,"28.7,24"
1787,"11/22/1995",11,1995,11.92,28.6,24,12.2776,"28.6,24"
1786,"11/21/1995",11,1995,10.08,27.3,24.1,10.3824,"27.3,24.1"
1785,"11/20/1995",11,1995,20.78,31.3,23.4,21.4034,"31.3,23.4"
1784,"11/19/1995",11,1995,19.35,30.9,23.1,19.9305,"30.9,23.1"
1783,"11/18/1995",11,1995,50.5,30.1,24.1,52.015,"30.1,24.1"
1782,"11/17/1995",11,1995,19.53,32.8,25.1,20.1159,"32.8,25.1"
1781,"11/16/1995",11,1995,4.35,33.6,25.1,4.4805,"33.6,25.1"
1780,"11/15/1995",11,1995,14.5,31.2,25.1,14.935,"31.2,25.1"
1779,"11/14/1995",11,1995,17.19,32.6,25.6,17.7057,"32.6,25.6"
1778,"11/13/1995",11,1995,143.29,31.1,23.9,147.5887,"31.1,23.9"
1777,"11/12/1995",11,1995,57.14,30.5,23.6,58.8542,"30.5,23.6"
1776,"11/11/1995",11,1995,14.98,31.9,25.2,15.4294,"31.9,25.2"
1775,"11/10/1995",11,1995,22.16,31.6,24.1,22.8248,"31.6,24.1"
1774,"11/9/1995",11,1995,33.58,31.6,24.7,34.5874,"31.6,24.7"
1773,"11/8/1995",11,1995,35.36,32.3,25.1,36.4208,"32.3,25.1"
1772,"11/7/1995",11,1995,10.19,33.7,25.5,10.4957,"33.7,25.5"
1771,"11/6/1995",11,1995,20.1,33.6,26.1,20.703,"33.6,26.1"
1770,"11/5/1995",11,1995,24.32,33.5,24.3,25.0496,"33.5,24.3"
1769,"11/4/1995",11,1995,10.31,29.7,24.5,10.6193,"29.7,24.5"
1768,"11/3/1995",11,1995,79.38,27.3,22.9,81.7614,"27.3,22.9"
1767,"11/2/1995",11,1995,43.52,26.9,24.6,44.8256,"26.9,24.6"
1766,"11/1/1995",11,1995,10.68,30,24,11.0004,"30,24"
1765,"10/31/1995",10,1995,0,32.5,25.2,0,"32.5,25.2"
1764,"10/30/1995",10,1995,0,24.6,23.1,0,"24.6,23.1"
1763,"10/29/1995",10,1995,86.2,31.9,24.3,88.786,"31.9,24.3"
1762,"10/28/1995",10,1995,1.5,32.3,25.6,1.545,"32.3,25.6"
1761,"10/27/1995",10,1995,8.5,31.9,26.4,8.755,"31.9,26.4"
1760,"10/26/1995",10,1995,0.1,29.7,24.6,0.103,"29.7,24.6"
1759,"10/25/1995",10,1995,42,25.9,24.9,43.26,"25.9,24.9"
1758,"10/24/1995",10,1995,76.2,27.3,23.1,78.486,"27.3,23.1"
1757,"10/23/1995",10,1995,43.1,31,24.9,44.393,"31,24.9"
1756,"10/22/1995",10,1995,1,30.7,29.9,1.03,"30.7,29.9"
1755,"10/21/1995",10,1995,1.6,-99,-99,1.648,"-99,-99"
1754,"10/20/1995",10,1995,0,-99,-99,0,"-99,-99"
1753,"10/19/1995",10,1995,0.3,-99,-99,0.309,"-99,-99"
1752,"10/18/1995",10,1995,0.3,28.35,25,0.309,"28.35,25"
1751,"10/17/1995",10,1995,4.6,29.3,27.7,4.738,"29.3,27.7"
1750,"10/16/1995",10,1995,0.5,29.8,29.6,0.515,"29.8,29.6"
1749,"10/15/1995",10,1995,5.4,29.3,27.4,5.562,"29.3,27.4"
1748,"10/14/1995",10,1995,0,29.7,28.1,0,"29.7,28.1"
1747,"10/13/1995",10,1995,0,33.8,29.2,0,"33.8,29.2"
1746,"10/12/1995",10,1995,12,31.1,28.9,12.36,"31.1,28.9"
1745,"10/11/1995",10,1995,0,29.3,27.6,0,"29.3,27.6"
1744,"10/10/1995",10,1995,2.5,29,26.4,2.575,"29,26.4"
1743,"10/9/1995",10,1995,11.2,28.6,25.1,11.536,"28.6,25.1"
1742,"10/8/1995",10,1995,36.6,26.6,22.6,37.698,"26.6,22.6"
1741,"10/7/1995",10,1995,45,26.4,23.1,46.35,"26.4,23.1"
1740,"10/6/1995",10,1995,2.4,29.8,23.7,2.472,"29.8,23.7"
1739,"10/5/1995",10,1995,1.5,33.8,24.4,1.545,"33.8,24.4"
1738,"10/4/1995",10,1995,0.5,32.6,24.8,0.515,"32.6,24.8"
1737,"10/3/1995",10,1995,19.4,31.7,25.9,19.982,"31.7,25.9"
1736,"10/2/1995",10,1995,3,31.1,26,3.09,"31.1,26"
1735,"10/1/1995",10,1995,3.8,28.8,25.4,3.914,"28.8,25.4"
1734,"9/30/1995",9,1995,26,30.8,25.5,26.78,"30.8,25.5"
1733,"9/29/1995",9,1995,7.8,34.3,25.2,8.034,"34.3,25.2"
1732,"9/28/1995",9,1995,23,-99,-99,23.69,"-99,-99"
1731,"9/27/1995",9,1995,0,30,23.6,0,"30,23.6"
1730,"9/26/1995",9,1995,7.5,28.3,24.2,7.725,"28.3,24.2"
1729,"9/25/1995",9,1995,5,34.1,23.8,5.15,"34.1,23.8"
1728,"9/24/1995",9,1995,0,35.4,26.1,0,"35.4,26.1"
1727,"9/23/1995",9,1995,0,36,27,0,"36,27"
1726,"9/22/1995",9,1995,0,36.2,27.5,0,"36.2,27.5"
1725,"9/21/1995",9,1995,0,35,26.4,0,"35,26.4"
1724,"9/20/1995",9,1995,0.4,33.4,26.1,0.412,"33.4,26.1"
1723,"9/19/1995",9,1995,9.2,30.2,25.1,9.476,"30.2,25.1"
1722,"9/18/1995",9,1995,11,29.4,23.7,11.33,"29.4,23.7"
1721,"9/17/1995",9,1995,22.4,33.9,26,23.072,"33.9,26"
1720,"9/16/1995",9,1995,5.5,32.3,24.8,5.665,"32.3,24.8"
1719,"9/15/1995",9,1995,7,28.1,25.6,7.21,"28.1,25.6"
1718,"9/14/1995",9,1995,28.5,27.6,25.4,29.355,"27.6,25.4"
1717,"9/13/1995",9,1995,4.2,27.5,25.1,4.326,"27.5,25.1"
1716,"9/12/1995",9,1995,37.4,-99,25.1,38.522,"-99,25.1"
1715,"9/11/1995",9,1995,9.1,35.9,26,9.373,"35.9,26"
1714,"9/10/1995",9,1995,1.3,35.5,25.8,1.339,"35.5,25.8"
1713,"9/9/1995",9,1995,0,35,25.1,0,"35,25.1"
1712,"9/8/1995",9,1995,2.9,36.7,26.1,2.987,"36.7,26.1"
1711,"9/7/1995",9,1995,31.4,36.6,27.9,32.342,"36.6,27.9"
1710,"9/6/1995",9,1995,0,35.1,24.6,0,"35.1,24.6"
1709,"9/5/1995",9,1995,0,34.4,27,0,"34.4,27"
1708,"9/4/1995",9,1995,2.1,33.1,25.7,2.163,"33.1,25.7"
1707,"9/3/1995",9,1995,7.8,33.9,25.7,8.034,"33.9,25.7"
1706,"9/2/1995",9,1995,19.4,30.2,25.6,19.982,"30.2,25.6"
1705,"9/1/1995",9,1995,35.4,36.1,24.2,36.462,"36.1,24.2"
1704,"8/31/1995",8,1995,0,32.5,25.8,0,"32.5,25.8"
1703,"8/30/1995",8,1995,0,27.9,25.8,0,"27.9,25.8"
1702,"8/29/1995",8,1995,5,32.7,25.5,4.14,"32.7,25.5"
1701,"8/28/1995",8,1995,2.6,33,25.7,2.1528,"33,25.7"
1700,"8/27/1995",8,1995,0.2,32.2,26.8,0.1656,"32.2,26.8"
1699,"8/26/1995",8,1995,0.8,34.8,26.6,0.6624,"34.8,26.6"
1698,"8/25/1995",8,1995,0,35.8,25.6,0,"35.8,25.6"
1697,"8/24/1995",8,1995,5.8,36.3,26.8,4.8024,"36.3,26.8"
1696,"8/23/1995",8,1995,13.1,35.6,25.5,10.8468,"35.6,25.5"
1695,"8/22/1995",8,1995,0,35.6,26.3,0,"35.6,26.3"
1694,"8/21/1995",8,1995,1.5,36.3,26.6,1.242,"36.3,26.6"
1693,"8/20/1995",8,1995,3,-99,-99,2.484,"-99,-99"
1692,"8/19/1995",8,1995,9.4,-99,-99,7.7832,"-99,-99"
1691,"8/18/1995",8,1995,9,34.8,24.3,7.452,"34.8,24.3"
1690,"8/17/1995",8,1995,0,34.1,26.3,0,"34.1,26.3"
1689,"8/16/1995",8,1995,0,36,26.6,0,"36,26.6"
1688,"8/15/1995",8,1995,2.5,36.2,26.8,2.07,"36.2,26.8"
1687,"8/14/1995",8,1995,0,35.7,26.5,0,"35.7,26.5"
1686,"8/13/1995",8,1995,0,35.3,26.1,0,"35.3,26.1"
1685,"8/12/1995",8,1995,0,36,27.1,0,"36,27.1"
1684,"8/11/1995",8,1995,2.2,35.8,25.9,1.8216,"35.8,25.9"
1683,"8/10/1995",8,1995,0,31,25.5,0,"31,25.5"
1682,"8/9/1995",8,1995,19.4,31.5,24,16.0632,"31.5,24"
1681,"8/8/1995",8,1995,34,36.5,24.3,28.152,"36.5,24.3"
1680,"8/7/1995",8,1995,6.6,34.7,24.8,5.4648,"34.7,24.8"
1679,"8/6/1995",8,1995,5.4,34.3,25.6,4.4712,"34.3,25.6"
1678,"8/5/1995",8,1995,0,35.3,25.3,0,"35.3,25.3"
1677,"8/4/1995",8,1995,0,35.8,26.2,0,"35.8,26.2"
1676,"8/3/1995",8,1995,0,35.5,26.6,0,"35.5,26.6"
1675,"8/2/1995",8,1995,0,35.2,27,0,"35.2,27"
1674,"8/1/1995",8,1995,0,32.9,26.8,0,"32.9,26.8"
1673,"7/31/1995",7,1995,0,34,24.6,0,"34,24.6"
1672,"7/30/1995",7,1995,0,31.1,25.6,0,"31.1,25.6"
1671,"7/29/1995",7,1995,12.2,27.2,24.8,10.1016,"27.2,24.8"
1670,"7/28/1995",7,1995,19,25.6,23.8,15.732,"25.6,23.8"
1669,"7/27/1995",7,1995,84,30.4,24.7,69.552,"30.4,24.7"
1668,"7/26/1995",7,1995,13,35.7,26.3,10.764,"35.7,26.3"
1667,"7/25/1995",7,1995,0,34.8,25.7,0,"34.8,25.7"
1666,"7/24/1995",7,1995,5.8,34.9,26.6,4.8024,"34.9,26.6"
1665,"7/23/1995",7,1995,6.6,34.6,26.6,5.4648,"34.6,26.6"
1664,"7/22/1995",7,1995,64,34.8,26.5,52.992,"34.8,26.5"
1663,"7/21/1995",7,1995,0,36.6,26.6,0,"36.6,26.6"
1662,"7/20/1995",7,1995,2.1,36.4,27,1.7388,"36.4,27"
1661,"7/19/1995",7,1995,0,35.5,27.2,0,"35.5,27.2"
1660,"7/18/1995",7,1995,2,36.5,27.8,1.656,"36.5,27.8"
1659,"7/17/1995",7,1995,0,36.3,25.8,0,"36.3,25.8"
1658,"7/16/1995",7,1995,0,36.2,27.3,0,"36.2,27.3"
1657,"7/15/1995",7,1995,0,35.8,26.3,0,"35.8,26.3"
1656,"7/14/1995",7,1995,0,33.9,27,0,"33.9,27"
1655,"7/13/1995",7,1995,1.6,35.8,24.3,1.3248,"35.8,24.3"
1654,"7/12/1995",7,1995,0,33.9,25.5,0,"33.9,25.5"
1653,"7/11/1995",7,1995,0.6,34.8,26.9,0.4968,"34.8,26.9"
1652,"7/10/1995",7,1995,0,34.8,27,0,"34.8,27"
1651,"7/9/1995",7,1995,10.8,35.8,25.3,8.9424,"35.8,25.3"
1650,"7/8/1995",7,1995,0,32.6,26.8,0,"32.6,26.8"
1649,"7/7/1995",7,1995,45.9,30.5,24.3,38.0052,"30.5,24.3"
1648,"7/6/1995",7,1995,11.3,33.6,25.8,9.3564,"33.6,25.8"
1647,"7/5/1995",7,1995,1.2,32.5,26.4,0.9936,"32.5,26.4"
1646,"7/4/1995",7,1995,0,35.3,27.8,0,"35.3,27.8"
1645,"7/3/1995",7,1995,12.2,35.9,24.2,10.1016,"35.9,24.2"
1644,"7/2/1995",7,1995,19,34.6,25.8,15.732,"34.6,25.8"
1643,"7/1/1995",7,1995,1.3,35,26.6,1.0764,"35,26.6"
1642,"6/30/1995",6,1995,7.8,36,26.8,6.4584,"36,26.8"
1641,"6/29/1995",6,1995,0,37,27,0,"37,27"
1640,"6/28/1995",6,1995,0.8,37.1,27.6,0.6624,"37.1,27.6"
1639,"6/27/1995",6,1995,0,38.3,26.3,0,"38.3,26.3"
1638,"6/26/1995",6,1995,2,38.6,26.3,1.656,"38.6,26.3"
1637,"6/25/1995",6,1995,0,38.2,27.8,0,"38.2,27.8"
1636,"6/24/1995",6,1995,0,38.2,27.6,0,"38.2,27.6"
1635,"6/23/1995",6,1995,0,37.7,27.8,0,"37.7,27.8"
1634,"6/22/1995",6,1995,0,37.7,28.8,0,"37.7,28.8"
1633,"6/21/1995",6,1995,0,37.1,26.5,0,"37.1,26.5"
1632,"6/20/1995",6,1995,0,36.6,27,0,"36.6,27"
1631,"6/19/1995",6,1995,0,39.1,24.8,0,"39.1,24.8"
1630,"6/18/1995",6,1995,32.2,38.8,28.1,26.6616,"38.8,28.1"
1629,"6/17/1995",6,1995,0,38.3,25.8,0,"38.3,25.8"
1628,"6/16/1995",6,1995,4.1,36.8,27.5,3.3948,"36.8,27.5"
1627,"6/15/1995",6,1995,0,36.9,27.6,0,"36.9,27.6"
1626,"6/14/1995",6,1995,0,36.5,26.1,0,"36.5,26.1"
1625,"6/13/1995",6,1995,0.5,36.1,24.5,0.414,"36.1,24.5"
1624,"6/12/1995",6,1995,9.1,38.3,24.5,7.5348,"38.3,24.5"
1623,"6/11/1995",6,1995,0,36.2,28,0,"36.2,28"
1622,"6/10/1995",6,1995,0,36.3,27.2,0,"36.3,27.2"
1621,"6/9/1995",6,1995,0,37,26.3,0,"37,26.3"
1620,"6/8/1995",6,1995,0.2,35.8,25.3,0.1656,"35.8,25.3"
1619,"6/7/1995",6,1995,21.4,35.9,25.5,17.7192,"35.9,25.5"
1618,"6/6/1995",6,1995,0,36.1,25.5,0,"36.1,25.5"
1617,"6/5/1995",6,1995,0,36.1,28.3,0,"36.1,28.3"
